Date,Tileflowmm,Surfaceflowmm,TilePg/ha,SurPg/ha,TileNo3kg/ha,SurNo3kg/ha,VWC_10cm,VWC_20cm,VWC_50cm,TMP_10cm,TMP_20cm,TMP_50cm
7/1/2023,0.026479086,,0.001417064,0,0.00450178,0,0.240979167,0.363208333,0.352208333,22.77662037,21.30787037,18.47106481
7/2/2023,0.157221417,,0.015512383,0,0.026000679,0,0.318291667,0.361395833,0.352145833,22.78125,21.49537037,18.85416667
7/3/2023,0.05697426,,0.005718064,0,0.008967157,0,0.305041667,0.360708333,0.3505625,22.68402778,21.50578704,19.04861111
7/4/2023,0.021380678,,0.001562141,0,0.003377106,0,0.276791667,0.358958333,0.352083333,23.24074074,21.78472222,19.20949074
7/5/2023,0.004150908,,0.000236032,0,0.000602873,0,0.243020833,0.3551875,0.352895833,23.35532407,22.00925926,19.45138889
7/6/2023,0.002679015,,0.000217305,0,0.000348714,0,0.2145625,0.350729167,0.3533125,23.29398148,22.17708333,19.66203704
7/7/2023,0.000511225,,4.26E-05,0,6.51E-05,0,0.197645833,0.346916667,0.351416667,23.04513889,22.07638889,19.72800926
7/8/2023,0.006529647,,0.000526158,0,0.000824095,0,0.249166667,0.343166667,0.349833333,21.75925926,21.40277778,19.80555556
7/9/2023,0.003716771,,0.000297342,0,0.00046164,0,0.289166667,0.3415625,0.3501875,21.14814815,20.86342593,19.63425926
7/10/2023,0.000460934,,3.69E-05,0,5.56E-05,0,0.2495625,0.3404375,0.348604167,20.96412037,20.40277778,19.34953704
7/11/2023,0,,0,0,0,0,0.2006875,0.339479167,0.348104167,21.56712963,20.77199074,19.2974537
7/12/2023,0,,0,0,0,0,0.174083333,0.338083333,0.347520833,22.37731481,21.28472222,19.35416667
7/13/2023,0,,0,0,0,0,0.162520833,0.332875,0.345375,22.96296296,21.72453704,19.56018519
7/14/2023,0,,0,0,0,0,0.154,0.330229167,0.344041667,22.61226852,21.69212963,19.75347222
7/15/2023,0.000975891,,8.20E-05,0,9.91E-05,0,0.188645833,0.326041667,0.343625,21.83796296,21.56018519,19.87847222
7/16/2023,4.61E-05,,3.88E-06,0,4.65E-06,0,0.268916667,0.324770833,0.343145833,22.02777778,21.2349537,19.78125
7/17/2023,0,,0,0,0,0,0.229041667,0.329604167,0.341729167,22.36805556,21.58912037,19.86226852
7/18/2023,0,,0,0,0,0,0.196458333,0.3301875,0.341395833,22.24537037,21.55671296,19.90277778
7/19/2023,0.000121085,,1.06E-05,0,1.13E-05,0,0.173270833,0.328541667,0.342520833,21.81134259,21.28240741,19.9212963
7/20/2023,0,,0,0,0,0,0.178541667,0.328041667,0.340604167,22.45601852,21.56134259,19.90277778
7/21/2023,0,,0,0,0,0,0.2206875,0.328708333,0.341125,22.0162037,21.50231481,19.99537037
7/22/2023,0,,0,0,0,0,0.179458333,0.328229167,0.338708333,21.4525463,21.06365741,19.96875
7/23/2023,0,,0,0,0,0,0.159645833,0.326125,0.337916667,21.05902778,20.85185185,19.8287037
7/24/2023,0,,0,0,0,0,0.152458333,0.325625,0.336,21.50810185,20.79513889,19.69444444
7/25/2023,0,,0,0,0,0,0.14625,0.325395833,0.334229167,22.26967593,21.28472222,19.72222222
7/26/2023,0,,0,0,0,0,0.1399375,0.323875,0.333104167,22.39351852,21.49768519,19.87268519
7/27/2023,0,,0,0,0,0,0.1395625,0.324979167,0.33275,24.54398148,22.62037037,20.0787037
7/28/2023,0,,0,0,0,0,0.135583333,0.323395833,0.332645833,24.2962963,23.08217593,20.51388889
7/29/2023,0,,0,0,0,0,0.138958333,0.323,0.331520833,24.10185185,23.125,20.81944444
7/30/2023,0,,0,0,0,0,0.137229167,0.321541667,0.330520833,22.7037037,22.31365741,20.81018519
7/31/2023,0,,0,0,0,0,0.133791667,0.3205625,0.328854167,21.58680556,21.56597222,20.60185185
8/1/2023,0,,0,0,0,0,0.131145833,0.3159375,0.3239375,20.94560185,20.90162037,20.31712963
8/2/2023,0,,0,0,0,0,0.129604167,0.314229167,0.322,21.06365741,20.69791667,20.02314815
8/3/2023,0,,0,0,0,0,0.127979167,0.313354167,0.321,21.50115741,20.79861111,19.83449074
8/4/2023,0,,0,0,0,0,0.127229167,0.313291667,0.3194375,22.33564815,21.2650463,19.87615741
8/5/2023,0,,0,0,0,0,0.1246875,0.312979167,0.318041667,21.89699074,21.37384259,19.98726852
8/6/2023,0,,0,0,0,0,0.123604167,0.312770833,0.315979167,22.42361111,21.54282407,20.06944444
8/7/2023,0,,0,0,0,0,0.123895833,0.311666667,0.315791667,21.56712963,21.31828704,20.11111111
8/8/2023,0,,0,0,0,0,0.127354167,0.311,0.314416667,21.72569444,21.00462963,20.00925926
8/9/2023,0,,0,0,0,0,0.127416667,0.312791667,0.313916667,21.82523148,21.21759259,19.96412037
8/10/2023,0,,0,0,0,0,0.131583333,0.313083333,0.3135,22.45601852,21.54398148,20.08333333
8/11/2023,0,,0,0,0,0,0.132520833,0.3143125,0.3135625,22.57060185,21.72222222,20.15277778
8/12/2023,0,,0,0,0,0,0.169354167,0.316145833,0.3126875,23.10532407,22.08333333,20.28356481
8/13/2023,0,,0,0,0,0,0.194125,0.3194375,0.312729167,22.43055556,21.89930556,20.43055556
8/14/2023,0,,0,0,0,0,0.247104167,0.319395833,0.3116875,21.67708333,21.62962963,20.5
8/15/2023,0,,0,0,0,0,0.3129375,0.348125,0.3133125,20.91550926,20.93055556,20.28935185
8/16/2023,0,,0,0,0,0,0.295541667,0.390458333,0.313916667,20.78125,20.52546296,20.04166667
8/17/2023,0,,0,0,0,0,0.274229167,0.379104167,0.313375,20.61689815,20.57060185,19.88310185
8/18/2023,0,,0,0,0,0,0.278270833,0.369145833,0.312479167,19.92939815,20.0787037,19.81712963
8/19/2023,0,,0,0,0,0,0.2561875,0.358958333,0.312,19.09722222,19.30208333,19.4849537
8/20/2023,0,,0,0,0,0,0.219875,0.3525,0.312270833,20.37962963,19.73842593,19.23148148
8/21/2023,0,,0,0,0,0,0.18925,0.3488125,0.3128125,22.29513889,21.00810185,19.41898148
8/22/2023,0,,0,0,0,0,0.172979167,0.344020833,0.312020833,22.51041667,21.64236111,19.82291667
8/23/2023,0,,0,0,0,0,0.158791667,0.335270833,0.312041667,22.40625,21.57638889,20.06597222
8/24/2023,0.029123418,,0.010015564,0,3.60E-06,0,0.316479167,0.428291667,0.300479167,23.58217593,22.38078704,20.35069444
8/25/2023,0,,0,0,0,0,0.301479167,0.445375,0.303875,24.43055556,23.19097222,20.72569444
8/26/2023,0,,0,0,0,0,0.280083333,0.435875,0.312520833,23.40856481,22.86805556,21.09259259
8/27/2023,0,,0,0,0,0,0.253520833,0.424729167,0.318020833,22.72337963,22.4525463,21.10648148
8/28/2023,0,,0,0,0,0,0.2189375,0.410458333,0.321729167,21.04050926,21.40162037,20.92592593
8/29/2023,0,,0,0,0,0,0.193520833,0.395166667,0.324583333,20.22569444,20.54861111,20.51157407
8/30/2023,0,,0,0,0,0,0.176833333,0.386020833,0.3258125,20.1875,20.44444444,20.20717593
8/31/2023,0,,0,0,0,0,0.163979167,0.373479167,0.325166667,18.86226852,19.34953704,19.82175926
9/1/2023,0,,0,0,0,0,0.1535,0.361583333,0.326375,18.75,19.01273148,19.37268519
9/2/2023,0,,0,0,0,0,0.14775,0.351666667,0.327020833,19.62731481,19.28009259,19.13888889
9/3/2023,0,,0,0,0,0,0.146520833,0.3469375,0.328229167,21.41319444,20.32638889,19.22222222
9/4/2023,0,,0,0,0,0,0.144604167,0.3418125,0.328354167,22.47453704,21.31018519,19.59606481
9/5/2023,0,,0,0,0,0,0.140791667,0.336416667,0.329520833,22.63657407,21.62962963,19.91898148
9/6/2023,0,,0,0,0,0,0.138104167,0.333645833,0.329125,22.78009259,22.01388889,20.25
9/7/2023,0,,0,0,0,0,0.135541667,0.33225,0.329375,21.85763889,21.60648148,20.41666667
9/8/2023,0,,0,0,0,0,0.134145833,0.331291667,0.328,21.01041667,21.02546296,20.28703704
9/9/2023,0,,0,0,0,0,0.133020833,0.3281875,0.327020833,20.46296296,20.49768519,20.12847222
9/10/2023,0,,0,0,0,0,0.132625,0.327645833,0.325416667,20.22106481,20.23726852,19.8599537
9/11/2023,0,,0,0,0,0,0.128916667,0.324541667,0.323541667,19.11574074,19.41203704,19.65162037
9/12/2023,0,,0,0,0,0,0.129020833,0.323645833,0.322479167,19.66087963,19.63657407,19.41203704
9/13/2023,0,,0,0,0,0,0.126395833,0.320270833,0.319791667,18.38194444,18.87152778,19.19328704
9/14/2023,0,,0,0,0,0,0.1243125,0.316104167,0.317083333,17.27430556,17.98148148,18.79976852
9/15/2023,0,,0,0,0,0,0.122625,0.3141875,0.314979167,17.02314815,17.56481481,18.38888889
9/16/2023,0,,0,0,0,0,0.1205625,0.3120625,0.312666667,16.6087963,17.14351852,18.0474537
9/17/2023,0,,0,0,0,0,0.1218125,0.311875,0.311145833,17.55208333,17.48148148,17.78935185
9/18/2023,0,,0,0,0,0,0.119979167,0.311354167,0.309270833,17.41666667,17.54861111,17.74652778
9/19/2023,0,,0,0,0,0,0.117,0.309479167,0.307041667,16.2662037,16.77777778,17.55208333
9/20/2023,0,,0,0,0,0,0.117729167,0.309666667,0.3054375,17.71759259,17.34143519,17.35763889
9/21/2023,0,,0,0,0,0,0.116854167,0.3084375,0.3045625,17.6712963,17.50462963,17.43402778
9/22/2023,0,,0,0,0,0,0.114916667,0.309145833,0.304083333,18.06712963,17.72916667,17.5
9/23/2023,0,,0,0,0,0,0.113854167,0.3075625,0.303520833,17.31828704,17.51157407,17.51041667
9/24/2023,0,,0,0,0,0,0.112625,0.30475,0.301270833,17.27083333,17.26041667,17.42708333
9/25/2023,0,,0,0,0,0,0.112708333,0.306958333,0.300625,18.32523148,17.86458333,17.4375
9/26/2023,0,,0,0,0,0,0.112770833,0.307208333,0.299541667,18.5462963,18.09837963,17.51388889
9/27/2023,0,,0,0,0,0,0.1125,0.307020833,0.299333333,17.94212963,17.94791667,17.67013889
9/28/2023,0,,0,0,0,0,0.112645833,0.305895833,0.297979167,17.78125,17.69560185,17.57291667
9/29/2023,0,,0,0,0,0,0.1140625,0.307208333,0.297645833,18.66203704,18.10416667,17.54513889
9/30/2023,0,,0,0,0,0,0.113020833,0.306583333,0.2964375,18.33449074,18.03703704,17.66319444
10/1/2023,0,,0,0,0,0,0.113208333,0.305666667,0.296979167,18.14236111,17.9849537,17.65277778
10/2/2023,0,,0,0,0,0,0.112479167,0.30575,0.296166667,18.36689815,18.04513889,17.62847222
10/3/2023,0,,0,0,0,0,0.112041667,0.3055,0.2946875,18.77430556,18.27893519,17.66319444
10/4/2023,0,,0,0,0,0,0.111625,0.304166667,0.293979167,19.03240741,18.50810185,17.75347222
10/5/2023,0,,0,0,0,0,0.121020833,0.3049375,0.293395833,18.65046296,18.51967593,17.83796296
10/6/2023,0,,0,0,0,0,0.168541667,0.305479167,0.2919375,18.1099537,18.14583333,17.82986111
10/7/2023,0,,0,0,0,0,0.155833333,0.301270833,0.291583333,15.12152778,16.57060185,17.58680556
10/8/2023,0,,0,0,0,0,0.147,0.297020833,0.28825,13.67013889,15.04398148,16.89236111
10/9/2023,0,,0,0,0,0,0.1415625,0.295375,0.285375,13.0150463,14.28819444,16.21180556
10/10/2023,0,,0,0,0,0,0.138333333,0.292916667,0.282333333,12.1875,13.40972222,15.59027778
10/11/2023,0,,0,0,0,0,0.137104167,0.2939375,0.279770833,13.25810185,13.65625,15.16203704
10/12/2023,0,,0,0,0,0,0.138208333,0.296729167,0.2783125,14.24189815,14.30555556,15.04861111
10/13/2023,0,,0,0,0,0,0.134916667,0.296895833,0.278770833,13.64699074,14.14583333,15.04166667
10/14/2023,0,,0,0,0,0,0.2088125,0.296354167,0.277520833,13.60416667,14.21527778,15.03125
10/15/2023,0,,0,0,0,0,0.2471875,0.295354167,0.276,12.90625,13.61805556,14.83333333
10/16/2023,0,,0,0,0,0,0.230791667,0.295041667,0.2744375,12.64467593,13.29976852,14.60185185
10/17/2023,0,,0,0,0,0,0.2223125,0.2955,0.274875,12.6099537,13.26273148,14.39236111
10/18/2023,0,,0,0,0,0,0.213,0.293395833,0.273916667,11.59953704,12.46064815,14.1412037
10/19/2023,0,,0,0,0,0,0.227645833,0.294708333,0.273458333,12.0775463,12.61805556,13.89814815
10/20/2023,0,,0,0,0,0,0.2680625,0.296416667,0.2738125,12.80092593,12.96875,13.83680556
10/21/2023,0,,0,0,0,0,0.24875,0.295833333,0.273770833,12.03819444,12.71412037,13.78819444
10/22/2023,0,,0,0,0,0,0.240541667,0.295791667,0.271583333,12.00578704,12.4849537,13.62037037
10/23/2023,0,,0,0,0,0,0.229270833,0.294604167,0.271291667,10.20023148,11.39467593,13.38657407
10/24/2023,0,,0,0,0,0,0.223416667,0.296895833,0.271729167,11.76388889,11.7025463,13.02083333
10/25/2023,0,,0,0,0,0,0.215604167,0.302875,0.271354167,13.93634259,13.30671296,13.16319444
10/26/2023,0,,0,0,0,0,0.204270833,0.306895833,0.272375,14.83217593,14.1087963,13.56365741
10/27/2023,0,,0,0,0,0,0.19275,0.310791667,0.274,15.97337963,15.02199074,14.03009259
10/28/2023,0,,0,0,0,0,0.185354167,0.3115,0.275645833,16.00694444,15.54513889,14.55787037
10/29/2023,0,,0,0,0,0,0.26325,0.321666667,0.275958333,14.0625,14.58449074,14.69444444
10/30/2023,0,,0,0,0,0,0.289479167,0.426770833,0.275333333,12.29513889,13.43171296,14.46527778
10/31/2023,0,,0,0,0,0,0.259270833,0.416041667,0.273520833,8.628472222,10.97685185,13.78703704
11/1/2023,0,,0,0,0,0,0.252083333,0.406770833,0.270958333,7.771990741,9.491898148,12.75115741
11/2/2023,0,,0,0,0,0,0.2465,0.399395833,0.269145833,7.106481481,8.653935185,11.91435185
11/3/2023,0,,0,0,0,0,0.240854167,0.396145833,0.267708333,8.091435185,8.804398148,11.35069444
11/4/2023,0,,0,0,0,0,0.2330625,0.393520833,0.266208333,9.635416667,9.724537037,11.21759259
11/5/2023,0,,0,0,0,0,0.22098,0.391,0.26732,9.384444444,9.92,11.32444444
11/6/2023,0,,0,0,0,0,0.2116875,0.385604167,0.267104167,9.197916667,9.655092593,11.24768519
11/7/2023,0,,0,0,0,0,0.205270833,0.386041667,0.267583333,11.10416667,10.87268519,11.30208333
11/8/2023,0,,0,0,0,0,0.198729167,0.380854167,0.26925,10.02893519,10.41319444,11.48148148
11/9/2023,0,,0,0,0,0,0.193125,0.382041667,0.2693125,11.65046296,11.41203704,11.57986111
11/10/2023,0,,0,0,0,0,0.180645833,0.381666667,0.270020833,9.976851852,10.70023148,11.68865741
11/11/2023,0,,0,0,0,0,0.174875,0.373645833,0.268541667,8.486111111,9.678240741,11.45023148
11/12/2023,0,,0,0,0,0,0.165291667,0.369833333,0.2686875,7.15162037,8.59837963,10.98611111
11/13/2023,0,,0,0,0,0,0.160125,0.364,0.2669375,6.954861111,8.009259259,10.48958333
11/14/2023,0,,0,0,0,0,0.1561875,0.35625,0.266916667,6.460648148,7.710648148,10.09490741
11/15/2023,0,,0,0,0,0,0.15075,0.350979167,0.266,5.961805556,7.119212963,9.743055556
11/16/2023,0,,0,0,0,0,0.149458333,0.3465625,0.2645,7.3125,7.513888889,9.407407407
11/17/2023,0,,0,0,0,0,0.252895833,0.351166667,0.264729167,9.804398148,9.221064815,9.596064815
11/18/2023,0,,0,0,0,0,0.280895833,0.371979167,0.265166667,7.653935185,8.6875,9.960648148
11/19/2023,0,,0,0,0,0,0.269520833,0.3811875,0.265270833,6.690972222,7.678240741,9.701388889
11/20/2023,0,,0,0,0,0,0.263583333,0.377333333,0.263708333,5.864583333,6.971064815,9.342592593
11/21/2023,0,,0,0,0,0,0.306145833,0.417333333,0.263395833,7,7.252314815,9.053240741
11/22/2023,0,,0,0,0,0,0.299645833,0.422729167,0.2645,7.175925926,7.652777778,9.078703704
11/23/2023,0,,0,0,0,0,0.301729167,0.4161875,0.264729167,6.652777778,7.363425926,9.039351852
11/24/2023,0,,0,0,0,0,0.293895833,0.407854167,0.263583333,5.08912037,6.549768519,8.83912037
11/25/2023,0,,0,0,0,0,0.291895833,0.400104167,0.262416667,3.265046296,5.012731481,8.268518519
11/26/2023,0,,0,0,0,0,0.29925,0.401333333,0.260895833,2.94212963,4.349537037,7.634259259
11/27/2023,0,,0,0,0,0,0.314583333,0.4076875,0.2595,2.869212963,4.30787037,7.226851852
11/28/2023,0,,0,0,0,0,0.304333333,0.4085,0.259416667,1.402777778,3.269675926,6.825231481
11/29/2023,0,,0,0,0,0,0.301479167,0.3993125,0.257354167,0.958333333,2.55787037,6.268518519
11/30/2023,0,,0,0,0,0,0.303,0.399625,0.257354167,2.34837963,2.763888889,5.822916667
12/1/2023,0,,0,0,0,0,0.32975,0.4103125,0.258229167,4.578703704,4.388888889,5.896990741
12/2/2023,0,,0,0,0,0,0.3360625,0.425270833,0.2591875,6.136574074,5.664351852,6.342592593
12/3/2023,0,,0,0,0,0,0.332791667,0.422958333,0.260770833,6.267361111,6.277777778,6.846064815
12/4/2023,0,,0,0,0,0,0.32725,0.417770833,0.261208333,5.650462963,6.087962963,7.134259259
12/5/2023,0,,0,0,0,0,0.326875,0.413583333,0.2610625,5.194444444,5.802083333,7.164351852
12/6/2023,0,,0,0,0,0,0.3308125,0.413979167,0.2613125,4.596064815,5.439814815,7.064814815
12/7/2023,0,,0,0,0,0,0.326479167,0.412666667,0.261604167,4.422453704,5.083333333,6.875
12/8/2023,0,,0,0,0,0,0.324395833,0.412666667,0.262,5.541666667,5.465277778,6.752314815
12/9/2023,0,,0,0,0,0,0.348583333,0.422375,0.261666667,8.045138889,7.030092593,7.034722222
12/10/2023,0,,0,0,0,0,0.358770833,0.432875,0.263833333,6.412037037,7.155092593,7.571759259
12/11/2023,0,,0,0,0,0,0.344125,0.423208333,0.263979167,4.523148148,5.789351852,7.506944444
12/12/2023,0,,0,0,0,0,0.3375,0.417125,0.263145833,3.383101852,4.653935185,7.048611111
12/13/2023,0,,0,0,0,0,0.333375,0.4123125,0.261895833,2.53125,3.982638889,6.599537037
12/14/2023,0,,0,0,0,0,0.3305,0.409708333,0.261458333,2.172453704,3.387731481,6.111111111
12/15/2023,0,,0,0,0,0,0.330229167,0.409104167,0.260875,3.015046296,3.550925926,5.789351852
12/16/2023,0,,0,0,0,0,0.328645833,0.407708333,0.260916667,2.952546296,3.637731481,5.6875
12/17/2023,0,,0,0,0,0,0.361395833,0.4223125,0.261708333,5.012731481,4.678240741,5.712962963
12/18/2023,0,,0,0,0,0,0.359666667,0.433041667,0.2638125,4.297453704,4.997685185,6.030092593
12/19/2023,0,,0,0,0,0,0.349666667,0.4285625,0.2644375,2.688657407,3.875,5.962962963
12/20/2023,0,,0,0,0,0,0.344479167,0.419583333,0.264166667,2.174768519,3.203703704,5.601851852
12/21/2023,0,,0,0,0,0,0.34225,0.416895833,0.264291667,3.203703704,3.538194444,5.353009259
12/22/2023,0,,0,0,0,0,0.341604167,0.417125,0.2639375,4.34375,4.336805556,5.408564815
12/23/2023,0,,0,0,0,0,0.371229167,0.430791667,0.265729167,5.201388889,5.017361111,5.706018519
12/24/2023,0,,0,0,0,0,0.3580625,0.430083333,0.267145833,6.563657407,5.931712963,6.019675926
12/25/2023,0,,0,0,0,0,0.352395833,0.427645833,0.269958333,7.153935185,6.600694444,6.509259259
12/26/2023,0,,0,0,0,0,0.3555,0.429395833,0.2719375,8.621527778,7.671296296,6.939814815
12/27/2023,0,,0,0,0,0,0.3743125,0.438791667,0.2764375,7.918981481,7.787037037,7.458333333
12/28/2023,0,,0,0,0,0,0.376229167,0.440104167,0.2774375,7.229166667,7.488425926,7.611111111
12/29/2023,0,,0,0,0,0,0.3535625,0.428354167,0.284625,5.756944444,6.62962963,7.571759259
12/30/2023,0,,0,0,0,0,0.347916667,0.423833333,0.29525,5.295138889,6.018518519,7.319444444
12/31/2023,0,,0,0,0,0,0.345645833,0.420979167,0.303854167,4.462962963,5.476851852,7.043981481
